unique_id,timestamp,y_pred,y_proba,query,model_version,runtime
2a8d8878-2619-45be-84b1-6cf0694847d8,1605473396.500132,0.0,"[[0.50267724 0.49732276]
 [0.51050392 0.48949608]
 [0.49745554 0.50254446]
 [0.50933287 0.49066713]
 [0.51353904 0.48646096]
 [0.50342202 0.49657798]
 [0.51174215 0.48825785]
 [0.49509586 0.50490414]
 [0.50758209 0.49241791]
 [0.51034208 0.48965792]
 [0.50852721 0.49147279]
 [0.51377258 0.48622742]
 [0.508238   0.491762  ]
 [0.51108642 0.48891358]
 [0.51003544 0.48996456]
 [0.51283669 0.48716331]
 [0.51248639 0.48751361]
 [0.51309537 0.48690463]
 [0.51377258 0.48622742]
 [0.50946346 0.49053654]]","['united_states', 22, 'aavail_premium', 21, 0.0]",0.1,000:00:00
e46eabdc-7aa6-4e5a-ac89-603cf41d4c05,1605473396.5011292,0.0,"[[0.50267724 0.49732276]
 [0.51050392 0.48949608]
 [0.49745554 0.50254446]
 [0.50933287 0.49066713]
 [0.51353904 0.48646096]
 [0.50342202 0.49657798]
 [0.51174215 0.48825785]
 [0.49509586 0.50490414]
 [0.50758209 0.49241791]
 [0.51034208 0.48965792]
 [0.50852721 0.49147279]
 [0.51377258 0.48622742]
 [0.508238   0.491762  ]
 [0.51108642 0.48891358]
 [0.51003544 0.48996456]
 [0.51283669 0.48716331]
 [0.51248639 0.48751361]
 [0.51309537 0.48690463]
 [0.51377258 0.48622742]
 [0.50946346 0.49053654]]","['united_states', 23, 'aavail_basic', 21, 1.0]",0.1,000:00:00
57c0ccb5-db49-4262-b462-ec19acd3ece8,1605473396.5011292,0.0,"[[0.50267724 0.49732276]
 [0.51050392 0.48949608]
 [0.49745554 0.50254446]
 [0.50933287 0.49066713]
 [0.51353904 0.48646096]
 [0.50342202 0.49657798]
 [0.51174215 0.48825785]
 [0.49509586 0.50490414]
 [0.50758209 0.49241791]
 [0.51034208 0.48965792]
 [0.50852721 0.49147279]
 [0.51377258 0.48622742]
 [0.508238   0.491762  ]
 [0.51108642 0.48891358]
 [0.51003544 0.48996456]
 [0.51283669 0.48716331]
 [0.51248639 0.48751361]
 [0.51309537 0.48690463]
 [0.51377258 0.48622742]
 [0.50946346 0.49053654]]","['united_states', 18, 'aavail_unlimited', 18, 0.0]",0.1,000:00:00
3001d956-4c8b-43e7-83f9-0a7bc99ff3b7,1605473396.508483,0.0,"[[0.50267724 0.49732276]
 [0.51050392 0.48949608]
 [0.49745554 0.50254446]
 [0.50933287 0.49066713]
 [0.51353904 0.48646096]
 [0.50342202 0.49657798]
 [0.51174215 0.48825785]
 [0.49509586 0.50490414]
 [0.50758209 0.49241791]
 [0.51034208 0.48965792]
 [0.50852721 0.49147279]
 [0.51377258 0.48622742]
 [0.508238   0.491762  ]
 [0.51108642 0.48891358]
 [0.51003544 0.48996456]
 [0.51283669 0.48716331]
 [0.51248639 0.48751361]
 [0.51309537 0.48690463]
 [0.51377258 0.48622742]
 [0.50946346 0.49053654]]","['united_states', 40, 'aavail_basic', 21, 1.0]",0.1,000:00:00
163b7103-cf43-4a26-9aca-324ceef7897c,1605473396.5095127,0.0,"[[0.50267724 0.49732276]
 [0.51050392 0.48949608]
 [0.49745554 0.50254446]
 [0.50933287 0.49066713]
 [0.51353904 0.48646096]
 [0.50342202 0.49657798]
 [0.51174215 0.48825785]
 [0.49509586 0.50490414]
 [0.50758209 0.49241791]
 [0.51034208 0.48965792]
 [0.50852721 0.49147279]
 [0.51377258 0.48622742]
 [0.508238   0.491762  ]
 [0.51108642 0.48891358]
 [0.51003544 0.48996456]
 [0.51283669 0.48716331]
 [0.51248639 0.48751361]
 [0.51309537 0.48690463]
 [0.51377258 0.48622742]
 [0.50946346 0.49053654]]","['united_states', 25, 'aavail_premium', 19, 0.0]",0.1,000:00:00
9ffbd5ec-f9d0-4f61-b554-052173e45843,1605473396.5095127,0.0,"[[0.50267724 0.49732276]
 [0.51050392 0.48949608]
 [0.49745554 0.50254446]
 [0.50933287 0.49066713]
 [0.51353904 0.48646096]
 [0.50342202 0.49657798]
 [0.51174215 0.48825785]
 [0.49509586 0.50490414]
 [0.50758209 0.49241791]
 [0.51034208 0.48965792]
 [0.50852721 0.49147279]
 [0.51377258 0.48622742]
 [0.508238   0.491762  ]
 [0.51108642 0.48891358]
 [0.51003544 0.48996456]
 [0.51283669 0.48716331]
 [0.51248639 0.48751361]
 [0.51309537 0.48690463]
 [0.51377258 0.48622742]
 [0.50946346 0.49053654]]","['united_states', 21, 'aavail_basic', 22, 0.0]",0.1,000:00:00
ccd56579-5755-4944-ae7e-f03ff3db3297,1605473396.5169234,0.0,"[[0.50267724 0.49732276]
 [0.51050392 0.48949608]
 [0.49745554 0.50254446]
 [0.50933287 0.49066713]
 [0.51353904 0.48646096]
 [0.50342202 0.49657798]
 [0.51174215 0.48825785]
 [0.49509586 0.50490414]
 [0.50758209 0.49241791]
 [0.51034208 0.48965792]
 [0.50852721 0.49147279]
 [0.51377258 0.48622742]
 [0.508238   0.491762  ]
 [0.51108642 0.48891358]
 [0.51003544 0.48996456]
 [0.51283669 0.48716331]
 [0.51248639 0.48751361]
 [0.51309537 0.48690463]
 [0.51377258 0.48622742]
 [0.50946346 0.49053654]]","['united_states', 20, 'aavail_premium', 22, 0.0]",0.1,000:00:00
fa8230b7-f34f-446f-924e-3cae53d04d9c,1605473396.5205894,0.0,"[[0.50267724 0.49732276]
 [0.51050392 0.48949608]
 [0.49745554 0.50254446]
 [0.50933287 0.49066713]
 [0.51353904 0.48646096]
 [0.50342202 0.49657798]
 [0.51174215 0.48825785]
 [0.49509586 0.50490414]
 [0.50758209 0.49241791]
 [0.51034208 0.48965792]
 [0.50852721 0.49147279]
 [0.51377258 0.48622742]
 [0.508238   0.491762  ]
 [0.51108642 0.48891358]
 [0.51003544 0.48996456]
 [0.51283669 0.48716331]
 [0.51248639 0.48751361]
 [0.51309537 0.48690463]
 [0.51377258 0.48622742]
 [0.50946346 0.49053654]]","['united_states', 18, 'aavail_basic', 21, 0.0]",0.1,000:00:00
fa1bf5c5-a345-4cf1-8853-5d6f20ff01ab,1605473396.5268695,0.0,"[[0.50267724 0.49732276]
 [0.51050392 0.48949608]
 [0.49745554 0.50254446]
 [0.50933287 0.49066713]
 [0.51353904 0.48646096]
 [0.50342202 0.49657798]
 [0.51174215 0.48825785]
 [0.49509586 0.50490414]
 [0.50758209 0.49241791]
 [0.51034208 0.48965792]
 [0.50852721 0.49147279]
 [0.51377258 0.48622742]
 [0.508238   0.491762  ]
 [0.51108642 0.48891358]
 [0.51003544 0.48996456]
 [0.51283669 0.48716331]
 [0.51248639 0.48751361]
 [0.51309537 0.48690463]
 [0.51377258 0.48622742]
 [0.50946346 0.49053654]]","['united_states', 22, 'aavail_basic', 18, 1.0]",0.1,000:00:00
00d1f0a5-f51d-4ca0-9955-14169084d3ad,1605473396.5307784,0.0,"[[0.50267724 0.49732276]
 [0.51050392 0.48949608]
 [0.49745554 0.50254446]
 [0.50933287 0.49066713]
 [0.51353904 0.48646096]
 [0.50342202 0.49657798]
 [0.51174215 0.48825785]
 [0.49509586 0.50490414]
 [0.50758209 0.49241791]
 [0.51034208 0.48965792]
 [0.50852721 0.49147279]
 [0.51377258 0.48622742]
 [0.508238   0.491762  ]
 [0.51108642 0.48891358]
 [0.51003544 0.48996456]
 [0.51283669 0.48716331]
 [0.51248639 0.48751361]
 [0.51309537 0.48690463]
 [0.51377258 0.48622742]
 [0.50946346 0.49053654]]","['united_states', 43, 'aavail_basic', 10, 0.0]",0.1,000:00:00
4380d1e4-e390-484f-88bb-c9255f20f472,1605473396.53665,0.0,"[[0.50267724 0.49732276]
 [0.51050392 0.48949608]
 [0.49745554 0.50254446]
 [0.50933287 0.49066713]
 [0.51353904 0.48646096]
 [0.50342202 0.49657798]
 [0.51174215 0.48825785]
 [0.49509586 0.50490414]
 [0.50758209 0.49241791]
 [0.51034208 0.48965792]
 [0.50852721 0.49147279]
 [0.51377258 0.48622742]
 [0.508238   0.491762  ]
 [0.51108642 0.48891358]
 [0.51003544 0.48996456]
 [0.51283669 0.48716331]
 [0.51248639 0.48751361]
 [0.51309537 0.48690463]
 [0.51377258 0.48622742]
 [0.50946346 0.49053654]]","['united_states', 37, 'aavail_basic', 21, 0.0]",0.1,000:00:00
ff438054-6340-4c68-91b0-9573292c6bcc,1605473396.5406682,0.0,"[[0.50267724 0.49732276]
 [0.51050392 0.48949608]
 [0.49745554 0.50254446]
 [0.50933287 0.49066713]
 [0.51353904 0.48646096]
 [0.50342202 0.49657798]
 [0.51174215 0.48825785]
 [0.49509586 0.50490414]
 [0.50758209 0.49241791]
 [0.51034208 0.48965792]
 [0.50852721 0.49147279]
 [0.51377258 0.48622742]
 [0.508238   0.491762  ]
 [0.51108642 0.48891358]
 [0.51003544 0.48996456]
 [0.51283669 0.48716331]
 [0.51248639 0.48751361]
 [0.51309537 0.48690463]
 [0.51377258 0.48622742]
 [0.50946346 0.49053654]]","['united_states', 39, 'aavail_unlimited', 17, 0.0]",0.1,000:00:00
ca904695-11cc-4a53-a855-e38b7bc1088b,1605474277.1187265,1.0,"[[0.49345118 0.50654882]
 [0.51026906 0.48973094]
 [0.51283669 0.48716331]
 [0.49990772 0.50009228]
 [0.50681697 0.49318303]
 [0.50339243 0.49660757]
 [0.51467772 0.48532228]
 [0.50681697 0.49318303]
 [0.49640222 0.50359778]
 [0.50758209 0.49241791]
 [0.49477671 0.50522329]
 [0.501659   0.498341  ]
 [0.49230328 0.50769672]
 [0.50681697 0.49318303]
 [0.50898246 0.49101754]
 [0.51145147 0.48854853]
 [0.50852721 0.49147279]
 [0.50463119 0.49536881]
 [0.51174215 0.48825785]
 [0.49815345 0.50184655]]","['singapore', 23, 'aavail_unlimited', 15, 1.0]",0.1,000:00:00
24756667-ebba-4ca1-ab89-96f2f22bbc21,1605474277.1207612,0.0,"[[0.49345118 0.50654882]
 [0.51026906 0.48973094]
 [0.51283669 0.48716331]
 [0.49990772 0.50009228]
 [0.50681697 0.49318303]
 [0.50339243 0.49660757]
 [0.51467772 0.48532228]
 [0.50681697 0.49318303]
 [0.49640222 0.50359778]
 [0.50758209 0.49241791]
 [0.49477671 0.50522329]
 [0.501659   0.498341  ]
 [0.49230328 0.50769672]
 [0.50681697 0.49318303]
 [0.50898246 0.49101754]
 [0.51145147 0.48854853]
 [0.50852721 0.49147279]
 [0.50463119 0.49536881]
 [0.51174215 0.48825785]
 [0.49815345 0.50184655]]","['united_states', 40, 'aavail_premium', 21, 0.0]",0.1,000:00:00
bf2610a8-e975-4d55-b9b9-70a398f92421,1605474277.125216,0.0,"[[0.49345118 0.50654882]
 [0.51026906 0.48973094]
 [0.51283669 0.48716331]
 [0.49990772 0.50009228]
 [0.50681697 0.49318303]
 [0.50339243 0.49660757]
 [0.51467772 0.48532228]
 [0.50681697 0.49318303]
 [0.49640222 0.50359778]
 [0.50758209 0.49241791]
 [0.49477671 0.50522329]
 [0.501659   0.498341  ]
 [0.49230328 0.50769672]
 [0.50681697 0.49318303]
 [0.50898246 0.49101754]
 [0.51145147 0.48854853]
 [0.50852721 0.49147279]
 [0.50463119 0.49536881]
 [0.51174215 0.48825785]
 [0.49815345 0.50184655]]","['united_states', 19, 'aavail_basic', 21, 1.0]",0.1,000:00:00
87b11ff4-2429-4cc4-9f71-fc27758d7fa9,1605474277.1284513,1.0,"[[0.49345118 0.50654882]
 [0.51026906 0.48973094]
 [0.51283669 0.48716331]
 [0.49990772 0.50009228]
 [0.50681697 0.49318303]
 [0.50339243 0.49660757]
 [0.51467772 0.48532228]
 [0.50681697 0.49318303]
 [0.49640222 0.50359778]
 [0.50758209 0.49241791]
 [0.49477671 0.50522329]
 [0.501659   0.498341  ]
 [0.49230328 0.50769672]
 [0.50681697 0.49318303]
 [0.50898246 0.49101754]
 [0.51145147 0.48854853]
 [0.50852721 0.49147279]
 [0.50463119 0.49536881]
 [0.51174215 0.48825785]
 [0.49815345 0.50184655]]","['singapore', 22, 'aavail_basic', 18, 0.0]",0.1,000:00:00
13f677f6-f436-480e-b6b5-d38c20e6936a,1605474277.1316516,0.0,"[[0.49345118 0.50654882]
 [0.51026906 0.48973094]
 [0.51283669 0.48716331]
 [0.49990772 0.50009228]
 [0.50681697 0.49318303]
 [0.50339243 0.49660757]
 [0.51467772 0.48532228]
 [0.50681697 0.49318303]
 [0.49640222 0.50359778]
 [0.50758209 0.49241791]
 [0.49477671 0.50522329]
 [0.501659   0.498341  ]
 [0.49230328 0.50769672]
 [0.50681697 0.49318303]
 [0.50898246 0.49101754]
 [0.51145147 0.48854853]
 [0.50852721 0.49147279]
 [0.50463119 0.49536881]
 [0.51174215 0.48825785]
 [0.49815345 0.50184655]]","['united_states', 26, 'aavail_unlimited', 18, 0.0]",0.1,000:00:00
ecd9d91a-cd96-4ca6-af08-b31f1805b2b2,1605474277.1358805,0.0,"[[0.49345118 0.50654882]
 [0.51026906 0.48973094]
 [0.51283669 0.48716331]
 [0.49990772 0.50009228]
 [0.50681697 0.49318303]
 [0.50339243 0.49660757]
 [0.51467772 0.48532228]
 [0.50681697 0.49318303]
 [0.49640222 0.50359778]
 [0.50758209 0.49241791]
 [0.49477671 0.50522329]
 [0.501659   0.498341  ]
 [0.49230328 0.50769672]
 [0.50681697 0.49318303]
 [0.50898246 0.49101754]
 [0.51145147 0.48854853]
 [0.50852721 0.49147279]
 [0.50463119 0.49536881]
 [0.51174215 0.48825785]
 [0.49815345 0.50184655]]","['united_states', 36, 'aavail_unlimited', 22, 0.0]",0.1,000:00:00
81515e70-aec7-4fda-9a9e-09122f732cfc,1605474277.1358805,0.0,"[[0.49345118 0.50654882]
 [0.51026906 0.48973094]
 [0.51283669 0.48716331]
 [0.49990772 0.50009228]
 [0.50681697 0.49318303]
 [0.50339243 0.49660757]
 [0.51467772 0.48532228]
 [0.50681697 0.49318303]
 [0.49640222 0.50359778]
 [0.50758209 0.49241791]
 [0.49477671 0.50522329]
 [0.501659   0.498341  ]
 [0.49230328 0.50769672]
 [0.50681697 0.49318303]
 [0.50898246 0.49101754]
 [0.51145147 0.48854853]
 [0.50852721 0.49147279]
 [0.50463119 0.49536881]
 [0.51174215 0.48825785]
 [0.49815345 0.50184655]]","['united_states', 16, 'aavail_unlimited', 17, 0.0]",0.1,000:00:00
bcb5d13b-6e3f-41e7-b164-ecd4183b76cf,1605474277.1466968,0.0,"[[0.49345118 0.50654882]
 [0.51026906 0.48973094]
 [0.51283669 0.48716331]
 [0.49990772 0.50009228]
 [0.50681697 0.49318303]
 [0.50339243 0.49660757]
 [0.51467772 0.48532228]
 [0.50681697 0.49318303]
 [0.49640222 0.50359778]
 [0.50758209 0.49241791]
 [0.49477671 0.50522329]
 [0.501659   0.498341  ]
 [0.49230328 0.50769672]
 [0.50681697 0.49318303]
 [0.50898246 0.49101754]
 [0.51145147 0.48854853]
 [0.50852721 0.49147279]
 [0.50463119 0.49536881]
 [0.51174215 0.48825785]
 [0.49815345 0.50184655]]","['united_states', 26, 'aavail_unlimited', 18, 0.0]",0.1,000:00:00
565e8857-755f-43bd-8f38-2cd345a0b663,1605474277.1496897,1.0,"[[0.49345118 0.50654882]
 [0.51026906 0.48973094]
 [0.51283669 0.48716331]
 [0.49990772 0.50009228]
 [0.50681697 0.49318303]
 [0.50339243 0.49660757]
 [0.51467772 0.48532228]
 [0.50681697 0.49318303]
 [0.49640222 0.50359778]
 [0.50758209 0.49241791]
 [0.49477671 0.50522329]
 [0.501659   0.498341  ]
 [0.49230328 0.50769672]
 [0.50681697 0.49318303]
 [0.50898246 0.49101754]
 [0.51145147 0.48854853]
 [0.50852721 0.49147279]
 [0.50463119 0.49536881]
 [0.51174215 0.48825785]
 [0.49815345 0.50184655]]","['singapore', 22, 'aavail_premium', 19, 1.0]",0.1,000:00:00
0f7ef5d5-1d27-40c2-9311-d2919b02b7cd,1605474277.1513264,0.0,"[[0.49345118 0.50654882]
 [0.51026906 0.48973094]
 [0.51283669 0.48716331]
 [0.49990772 0.50009228]
 [0.50681697 0.49318303]
 [0.50339243 0.49660757]
 [0.51467772 0.48532228]
 [0.50681697 0.49318303]
 [0.49640222 0.50359778]
 [0.50758209 0.49241791]
 [0.49477671 0.50522329]
 [0.501659   0.498341  ]
 [0.49230328 0.50769672]
 [0.50681697 0.49318303]
 [0.50898246 0.49101754]
 [0.51145147 0.48854853]
 [0.50852721 0.49147279]
 [0.50463119 0.49536881]
 [0.51174215 0.48825785]
 [0.49815345 0.50184655]]","['united_states', 21, 'aavail_premium', 23, 0.0]",0.1,000:00:00
94f3a610-fe38-41a6-b4d3-a94a7091170b,1605474277.1618745,1.0,"[[0.49345118 0.50654882]
 [0.51026906 0.48973094]
 [0.51283669 0.48716331]
 [0.49990772 0.50009228]
 [0.50681697 0.49318303]
 [0.50339243 0.49660757]
 [0.51467772 0.48532228]
 [0.50681697 0.49318303]
 [0.49640222 0.50359778]
 [0.50758209 0.49241791]
 [0.49477671 0.50522329]
 [0.501659   0.498341  ]
 [0.49230328 0.50769672]
 [0.50681697 0.49318303]
 [0.50898246 0.49101754]
 [0.51145147 0.48854853]
 [0.50852721 0.49147279]
 [0.50463119 0.49536881]
 [0.51174215 0.48825785]
 [0.49815345 0.50184655]]","['singapore', 28, 'aavail_unlimited', 11, 1.0]",0.1,000:00:00
d848927d-9e0a-42f1-8b44-cb000d94391c,1605474277.1657264,0.0,"[[0.49345118 0.50654882]
 [0.51026906 0.48973094]
 [0.51283669 0.48716331]
 [0.49990772 0.50009228]
 [0.50681697 0.49318303]
 [0.50339243 0.49660757]
 [0.51467772 0.48532228]
 [0.50681697 0.49318303]
 [0.49640222 0.50359778]
 [0.50758209 0.49241791]
 [0.49477671 0.50522329]
 [0.501659   0.498341  ]
 [0.49230328 0.50769672]
 [0.50681697 0.49318303]
 [0.50898246 0.49101754]
 [0.51145147 0.48854853]
 [0.50852721 0.49147279]
 [0.50463119 0.49536881]
 [0.51174215 0.48825785]
 [0.49815345 0.50184655]]","['singapore', 19, 'aavail_basic', 15, 0.0]",0.1,000:00:00
1b7c886c-f69a-4fc5-b954-010cd5344202,1605474277.1704695,1.0,"[[0.49345118 0.50654882]
 [0.51026906 0.48973094]
 [0.51283669 0.48716331]
 [0.49990772 0.50009228]
 [0.50681697 0.49318303]
 [0.50339243 0.49660757]
 [0.51467772 0.48532228]
 [0.50681697 0.49318303]
 [0.49640222 0.50359778]
 [0.50758209 0.49241791]
 [0.49477671 0.50522329]
 [0.501659   0.498341  ]
 [0.49230328 0.50769672]
 [0.50681697 0.49318303]
 [0.50898246 0.49101754]
 [0.51145147 0.48854853]
 [0.50852721 0.49147279]
 [0.50463119 0.49536881]
 [0.51174215 0.48825785]
 [0.49815345 0.50184655]]","['singapore', 17, 'aavail_premium', 15, 1.0]",0.1,000:00:00
9b2133cd-6c5a-4f0f-9278-b1e588cfa644,1605474277.1735036,0.0,"[[0.49345118 0.50654882]
 [0.51026906 0.48973094]
 [0.51283669 0.48716331]
 [0.49990772 0.50009228]
 [0.50681697 0.49318303]
 [0.50339243 0.49660757]
 [0.51467772 0.48532228]
 [0.50681697 0.49318303]
 [0.49640222 0.50359778]
 [0.50758209 0.49241791]
 [0.49477671 0.50522329]
 [0.501659   0.498341  ]
 [0.49230328 0.50769672]
 [0.50681697 0.49318303]
 [0.50898246 0.49101754]
 [0.51145147 0.48854853]
 [0.50852721 0.49147279]
 [0.50463119 0.49536881]
 [0.51174215 0.48825785]
 [0.49815345 0.50184655]]","['united_states', 26, 'aavail_unlimited', 20, 0.0]",0.1,000:00:00
a176b6dd-57b6-4885-aab2-4f6ed82b2cc0,1605474277.1775727,0.0,"[[0.49345118 0.50654882]
 [0.51026906 0.48973094]
 [0.51283669 0.48716331]
 [0.49990772 0.50009228]
 [0.50681697 0.49318303]
 [0.50339243 0.49660757]
 [0.51467772 0.48532228]
 [0.50681697 0.49318303]
 [0.49640222 0.50359778]
 [0.50758209 0.49241791]
 [0.49477671 0.50522329]
 [0.501659   0.498341  ]
 [0.49230328 0.50769672]
 [0.50681697 0.49318303]
 [0.50898246 0.49101754]
 [0.51145147 0.48854853]
 [0.50852721 0.49147279]
 [0.50463119 0.49536881]
 [0.51174215 0.48825785]
 [0.49815345 0.50184655]]","['united_states', 22, 'aavail_premium', 18, 0.0]",0.1,000:00:00
ddbe2955-fd10-42b6-a4bb-245a0621f2a2,1605474277.1806521,0.0,"[[0.49345118 0.50654882]
 [0.51026906 0.48973094]
 [0.51283669 0.48716331]
 [0.49990772 0.50009228]
 [0.50681697 0.49318303]
 [0.50339243 0.49660757]
 [0.51467772 0.48532228]
 [0.50681697 0.49318303]
 [0.49640222 0.50359778]
 [0.50758209 0.49241791]
 [0.49477671 0.50522329]
 [0.501659   0.498341  ]
 [0.49230328 0.50769672]
 [0.50681697 0.49318303]
 [0.50898246 0.49101754]
 [0.51145147 0.48854853]
 [0.50852721 0.49147279]
 [0.50463119 0.49536881]
 [0.51174215 0.48825785]
 [0.49815345 0.50184655]]","['united_states', 41, 'aavail_basic', 18, 0.0]",0.1,000:00:00
9388b73b-81bc-482d-9023-747d3e9b97da,1605474277.1806521,0.0,"[[0.49345118 0.50654882]
 [0.51026906 0.48973094]
 [0.51283669 0.48716331]
 [0.49990772 0.50009228]
 [0.50681697 0.49318303]
 [0.50339243 0.49660757]
 [0.51467772 0.48532228]
 [0.50681697 0.49318303]
 [0.49640222 0.50359778]
 [0.50758209 0.49241791]
 [0.49477671 0.50522329]
 [0.501659   0.498341  ]
 [0.49230328 0.50769672]
 [0.50681697 0.49318303]
 [0.50898246 0.49101754]
 [0.51145147 0.48854853]
 [0.50852721 0.49147279]
 [0.50463119 0.49536881]
 [0.51174215 0.48825785]
 [0.49815345 0.50184655]]","['united_states', 18, 'aavail_unlimited', 18, 0.0]",0.1,000:00:00
91c7f65b-3131-477f-aa9c-0d26ce212c1c,1605474277.1856637,0.0,"[[0.49345118 0.50654882]
 [0.51026906 0.48973094]
 [0.51283669 0.48716331]
 [0.49990772 0.50009228]
 [0.50681697 0.49318303]
 [0.50339243 0.49660757]
 [0.51467772 0.48532228]
 [0.50681697 0.49318303]
 [0.49640222 0.50359778]
 [0.50758209 0.49241791]
 [0.49477671 0.50522329]
 [0.501659   0.498341  ]
 [0.49230328 0.50769672]
 [0.50681697 0.49318303]
 [0.50898246 0.49101754]
 [0.51145147 0.48854853]
 [0.50852721 0.49147279]
 [0.50463119 0.49536881]
 [0.51174215 0.48825785]
 [0.49815345 0.50184655]]","['united_states', 23, 'aavail_unlimited', 21, 0.0]",0.1,000:00:00
b053d3f2-0006-48e5-86ea-1cefd224b2d0,1605474277.1930356,0.0,"[[0.49345118 0.50654882]
 [0.51026906 0.48973094]
 [0.51283669 0.48716331]
 [0.49990772 0.50009228]
 [0.50681697 0.49318303]
 [0.50339243 0.49660757]
 [0.51467772 0.48532228]
 [0.50681697 0.49318303]
 [0.49640222 0.50359778]
 [0.50758209 0.49241791]
 [0.49477671 0.50522329]
 [0.501659   0.498341  ]
 [0.49230328 0.50769672]
 [0.50681697 0.49318303]
 [0.50898246 0.49101754]
 [0.51145147 0.48854853]
 [0.50852721 0.49147279]
 [0.50463119 0.49536881]
 [0.51174215 0.48825785]
 [0.49815345 0.50184655]]","['united_states', 23, 'aavail_basic', 19, 0.0]",0.1,000:00:00
01a4c947-b71f-47c7-b7a0-6bc3a763cc27,1605474277.199298,1.0,"[[0.49345118 0.50654882]
 [0.51026906 0.48973094]
 [0.51283669 0.48716331]
 [0.49990772 0.50009228]
 [0.50681697 0.49318303]
 [0.50339243 0.49660757]
 [0.51467772 0.48532228]
 [0.50681697 0.49318303]
 [0.49640222 0.50359778]
 [0.50758209 0.49241791]
 [0.49477671 0.50522329]
 [0.501659   0.498341  ]
 [0.49230328 0.50769672]
 [0.50681697 0.49318303]
 [0.50898246 0.49101754]
 [0.51145147 0.48854853]
 [0.50852721 0.49147279]
 [0.50463119 0.49536881]
 [0.51174215 0.48825785]
 [0.49815345 0.50184655]]","['singapore', 18, 'aavail_premium', 17, 0.0]",0.1,000:00:00
6c87047d-cb3f-488d-bf82-566b3a3a517e,1605474520.6586416,1.0,"[[0.49345118 0.50654882]
 [0.51026906 0.48973094]
 [0.51283669 0.48716331]
 [0.49990772 0.50009228]
 [0.50681697 0.49318303]
 [0.50339243 0.49660757]
 [0.51467772 0.48532228]
 [0.49640222 0.50359778]
 [0.50758209 0.49241791]
 [0.49477671 0.50522329]
 [0.501659   0.498341  ]
 [0.49230328 0.50769672]
 [0.50681697 0.49318303]
 [0.50898246 0.49101754]
 [0.51145147 0.48854853]
 [0.50852721 0.49147279]
 [0.50463119 0.49536881]
 [0.51174215 0.48825785]
 [0.49815345 0.50184655]]","['singapore', 23, 'aavail_unlimited', 15, 1.0, 1.0, 0.49345118281286043, 0.5065488171871396]",0.1,000:00:00
4666b3bf-93cb-4a67-9290-e0c0d9ed6eed,1605474520.664646,0.0,"[[0.49345118 0.50654882]
 [0.51026906 0.48973094]
 [0.51283669 0.48716331]
 [0.49990772 0.50009228]
 [0.50681697 0.49318303]
 [0.50339243 0.49660757]
 [0.51467772 0.48532228]
 [0.49640222 0.50359778]
 [0.50758209 0.49241791]
 [0.49477671 0.50522329]
 [0.501659   0.498341  ]
 [0.49230328 0.50769672]
 [0.50681697 0.49318303]
 [0.50898246 0.49101754]
 [0.51145147 0.48854853]
 [0.50852721 0.49147279]
 [0.50463119 0.49536881]
 [0.51174215 0.48825785]
 [0.49815345 0.50184655]]","['united_states', 40, 'aavail_premium', 21, 0.0, 0.0, 0.5102690608470359, 0.48973093915296423]",0.1,000:00:00
0758d7d4-c3a7-439d-a176-f5ae312e7e61,1605474520.6680973,0.0,"[[0.49345118 0.50654882]
 [0.51026906 0.48973094]
 [0.51283669 0.48716331]
 [0.49990772 0.50009228]
 [0.50681697 0.49318303]
 [0.50339243 0.49660757]
 [0.51467772 0.48532228]
 [0.49640222 0.50359778]
 [0.50758209 0.49241791]
 [0.49477671 0.50522329]
 [0.501659   0.498341  ]
 [0.49230328 0.50769672]
 [0.50681697 0.49318303]
 [0.50898246 0.49101754]
 [0.51145147 0.48854853]
 [0.50852721 0.49147279]
 [0.50463119 0.49536881]
 [0.51174215 0.48825785]
 [0.49815345 0.50184655]]","['united_states', 19, 'aavail_basic', 21, 1.0, 0.0, 0.5128366917629706, 0.4871633082370293]",0.1,000:00:00
5ddcdb2a-9c72-4d14-8cfc-3c09944e4118,1605474520.6717184,1.0,"[[0.49345118 0.50654882]
 [0.51026906 0.48973094]
 [0.51283669 0.48716331]
 [0.49990772 0.50009228]
 [0.50681697 0.49318303]
 [0.50339243 0.49660757]
 [0.51467772 0.48532228]
 [0.49640222 0.50359778]
 [0.50758209 0.49241791]
 [0.49477671 0.50522329]
 [0.501659   0.498341  ]
 [0.49230328 0.50769672]
 [0.50681697 0.49318303]
 [0.50898246 0.49101754]
 [0.51145147 0.48854853]
 [0.50852721 0.49147279]
 [0.50463119 0.49536881]
 [0.51174215 0.48825785]
 [0.49815345 0.50184655]]","['singapore', 22, 'aavail_basic', 18, 0.0, 1.0, 0.4999077235949523, 0.5000922764050478]",0.1,000:00:00
